date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:44:05	52056/52056	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:05%20GMT	https://www.bancopatagonia.com.ar/empresas/servicios/centro-atencion-empresas.php	/home/pablo/websites/bancopatagonia_2025/empresas/servicios/centro-atencion-empresas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:06	78369/78369	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:06%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/fondos-comunes-de-inversion.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/inversiones/fondos-comunes-de-inversion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:07	45335/45335	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:07%20GMT	https://www.bancopatagonia.com.ar/sector-publico/inversiones/plazo-fijo.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:08	178/178	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:08%20GMT	https://www.bancopatagonia.com.ar/sector-publico/oficina-virtual-cobranzas.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/oficina-virtual-cobranzas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:09	46184/46184	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:09%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-recaudacion.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/servicios/servicio-de-recaudacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:10	44669/44669	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:10%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicio-de-pagos.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/servicios/servicio-de-pagos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:11	46801/46801	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:11%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/servicios-para-personal.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/servicios/servicios-para-personal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:12	44541/44541	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:12%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/financiacion.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/servicios/financiacion.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:13	44569/44569	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:13%20GMT	https://www.bancopatagonia.com.ar/sector-publico/servicios/otros-servicios.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/servicios/otros-servicios.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:14	46537/46537	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:14%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/relacion-institucional.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/programa-universidades/relacion-institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:15	46710/46710	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:15%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/docentes-yno-docentes.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/programa-universidades/docentes-yno-docentes.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:16	43382/43382	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:16%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/alumnos.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/programa-universidades/alumnos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:17	44718/44718	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:17%20GMT	https://www.bancopatagonia.com.ar/sector-publico/programa-universidades/graduados.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/programa-universidades/graduados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:18	43863/43863	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:18%20GMT	https://www.bancopatagonia.com.ar/sector-publico/rio-negro/presencia.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/rio-negro/presencia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:19	59123/59123	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:19%20GMT	https://www.bancopatagonia.com.ar/sector-publico/rio-negro/propuesta-valor.php	/home/pablo/websites/bancopatagonia_2025/sector-publico/rio-negro/propuesta-valor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:20	44586/44586	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:20%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/historia.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/historia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:21	44937/44937	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:21%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/mercado-de-capitales.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/mercado-de-capitales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:22	49563/49563	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:22%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-inversora.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/patagonia-inversora.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:23	43492/43492	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:23%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/patagonia-valores-sa.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/patagonia-valores-sa.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:25	18918/18918	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:24%20GMT	https://bp.bancopatagonia.com.ar/relacion-con-inversores/es/institucional	/home/pablo/websites/bancopatagonia_2025/relacion-con-inversores/es/institucional.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:25	44913/44913	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:25%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/desarrollo-humano.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/desarrollo-humano.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:26	55735/55735	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:26%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/sustentabilidad.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/sustentabilidad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:27	58664/58664	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:27%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/politicas-aml-cft.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/politicas-aml-cft.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:28	54451/54451	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:28%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/disciplina-del-mercado.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/disciplina-del-mercado.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:29	61632/61632	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:29%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/asistencia-a-vinculados.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/asistencia-a-vinculados.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:30	44346/44346	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:30%20GMT	https://www.bancopatagonia.com.ar/institucional/banco-patagonia/etica-e-integridad.php	/home/pablo/websites/bancopatagonia_2025/institucional/banco-patagonia/etica-e-integridad.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:31	42235/42235	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:31%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/accionistas.php	/home/pablo/websites/bancopatagonia_2025/institucional/organizacion/accionistas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:32	70835/70835	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:32%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/autoridades.php	/home/pablo/websites/bancopatagonia_2025/institucional/organizacion/autoridades.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:33	56631/56631	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:33%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/comites.php	/home/pablo/websites/bancopatagonia_2025/institucional/organizacion/comites.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:34	43268/43268	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:34%20GMT	https://www.bancopatagonia.com.ar/institucional/organizacion/sector-financiero.php	/home/pablo/websites/bancopatagonia_2025/institucional/organizacion/sector-financiero.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:35	9839/9839	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jul%202019%2014:15:11%20GMT	https://www.bancopatagonia.com.ar/assets/images/layout/icon-app.jpg	/home/pablo/websites/bancopatagonia_2025/assets/images/layout/icon-app.jpg	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:36	3555/3555	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Nov%202018%2003:07:34%20GMT	https://www.bancopatagonia.com.ar/empresas/images/logo-patagonia-movil.svg	/home/pablo/websites/bancopatagonia_2025/empresas/images/logo-patagonia-movil.svg	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:37	0/0	---M--	303	error ('See%20Other')	application/binary	date:Mon,%2020%20Oct%202025%2003:44:37%20GMT	https://youtu.be/OQLpxBpkDTU	/home/pablo/websites/bancopatagonia_2025/OQLpxBpkDTU.c1.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:39	60872/60872	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:39%20GMT	https://www.bancopatagonia.com.ar/personas/prestamos/patagonia-simple.php	/home/pablo/websites/bancopatagonia_2025/personas/prestamos/patagonia-simple.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:40	46834/46834	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:40%20GMT	https://www.bancopatagonia.com.ar/personas/referi-y-gana.php	/home/pablo/websites/bancopatagonia_2025/personas/referi-y-gana.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:41	56430/56430	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:41%20GMT	https://www.bancopatagonia.com.ar/personas/inversiones/plazo-fijo.php	/home/pablo/websites/bancopatagonia_2025/personas/inversiones/plazo-fijo.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:42	42988/42988	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:42%20GMT	https://www.bancopatagonia.com.ar/pagos-nfc.php	/home/pablo/websites/bancopatagonia_2025/pagos-nfc.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:43	76311/76311	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:43%20GMT	https://www.bancopatagonia.com.ar/nyps/patagonia-mix/index.php	/home/pablo/websites/bancopatagonia_2025/nyps/patagonia-mix/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:44	10696/10696	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Sep%202025%2014:16:29%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-patagonia-mix-2.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-patagonia-mix-2.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:45	13134/13134	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Sep%202025%2014:17:11%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-plan-sueldo-2.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-plan-sueldo-2.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:46	8520/8520	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Sep%202025%2014:18:09%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-jubilados-2.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-jubilados-2.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:47	9106/9106	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Sep%202025%2014:22:31%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-beneficios-2.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-beneficios-2.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:48	9838/9838	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Sep%202025%2014:20:25%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-club-patagonia-2.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-club-patagonia-2.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:49	52025/52025	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:49%20GMT	https://www.bancopatagonia.com.ar/personas/prestamos/index.php	/home/pablo/websites/bancopatagonia_2025/personas/prestamos/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:50	11458/11458	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Sep%202025%2014:19:29%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-prestamos-2.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-prestamos-2.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:51	51531/51531	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:51%20GMT	https://www.bancopatagonia.com.ar/ebank/personas/seguridad/index.php	/home/pablo/websites/bancopatagonia_2025/ebank/personas/seguridad/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:52	573116/573116	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:50%20GMT	https://www.clubpatagonia.com.ar/	/home/pablo/websites/bancopatagonia_2025/index-2.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:52	17344/17344	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20May%202025%2018:28:56%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/banner-ciberseguridad-dsk.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/banner-ciberseguridad-dsk.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:53	23198/23198	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20May%202025%2018:29:28%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/banner-ciberseguridad-tbl.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/banner-ciberseguridad-tbl.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:54	12524/12524	---M--	200	added ('OK')	image/webp	date:Fri,%2023%20May%202025%2018:28:23%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/banner-ciberseguridad-mbl.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/banner-ciberseguridad-mbl.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:55	30154/30154	---M--	200	added ('OK')	image/webp	date:Wed,%2007%20May%202025%2019:34:01%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-xl-singular.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-xl-singular.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:56	27770/27770	---M--	200	added ('OK')	image/webp	date:Wed,%2007%20May%202025%2019:34:20%20GMT	https://www.bancopatagonia.com.ar/personas/images/h-destacado/dest-xl-patagonia-on.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/h-destacado/dest-xl-patagonia-on.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:57	55491/55491	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:57%20GMT	https://www.bancopatagonia.com.ar/personas/nueva-operatoria-sucursales.php	/home/pablo/websites/bancopatagonia_2025/personas/nueva-operatoria-sucursales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:58	47366/47366	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:58%20GMT	https://www.bancopatagonia.com.ar/personas/precios-productos-individuales.php	/home/pablo/websites/bancopatagonia_2025/personas/precios-productos-individuales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:44:59	46374/46374	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:59%20GMT	https://www.bancopatagonia.com.ar/personas/cuentas/regularizacion-activos.php	/home/pablo/websites/bancopatagonia_2025/personas/cuentas/regularizacion-activos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:00	51973/51973	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:00%20GMT	https://www.bancopatagonia.com.ar/personas/cuentas/cuenta-gratuita-universal.php	/home/pablo/websites/bancopatagonia_2025/personas/cuentas/cuenta-gratuita-universal.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:01	45575/45575	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:01%20GMT	https://www.bancopatagonia.com.ar/personas/jubilaciones-italianas.php	/home/pablo/websites/bancopatagonia_2025/personas/jubilaciones-italianas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:02	50958/50958	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:02%20GMT	https://www.bancopatagonia.com.ar/personas/agentes-de-cobranza-extrajudicial.php	/home/pablo/websites/bancopatagonia_2025/personas/agentes-de-cobranza-extrajudicial.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:03	74225/74225	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:03%20GMT	https://www.bancopatagonia.com.ar/personas/informacion-al-usuario-financiero.php	/home/pablo/websites/bancopatagonia_2025/personas/informacion-al-usuario-financiero.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://www.bcra.gov.ar/BCRAyVos/Comparacion_de_Comisiones.asp	/home/pablo/websites/bancopatagonia_2025/BCRAyVos/Comparacion_de_Comisiones.dc.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:04	1099555/1099555	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:44:38%20GMT	https://www.youtube.com/watch?v=OQLpxBpkDTU&feature=youtu.be	/home/pablo/websites/bancopatagonia_2025/watchd591.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:06	51354/51354	---M--	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:08%20GMT	https://www.bcra.gob.ar/BCRAyVos/Comparacion_de_Comisiones.asp	/home/pablo/websites/bancopatagonia_2025/BCRAyVos/Comparacion_de_Comisiones.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://www.bcra.gob.ar/BCRAyVos/Usuarios_Financieros.asp	/home/pablo/websites/bancopatagonia_2025/BCRAyVos/Usuarios_Financieros.de.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:08	58197/58197	---M--	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:10%20GMT	https://www.bcra.gob.ar/BCRAyVos/Usuarios_Financieros.asp	/home/pablo/websites/bancopatagonia_2025/BCRAyVos/Usuarios_Financieros.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:09	111388/111388	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Nov%202018%2003:07:42%20GMT	https://www.bancopatagonia.com.ar/personas/images/usuarios-financieros.png	/home/pablo/websites/bancopatagonia_2025/personas/images/usuarios-financieros.png	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:10	54832/54832	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:10%20GMT	https://www.bancopatagonia.com.ar/personas/alta-productos-personas-humanas.php	/home/pablo/websites/bancopatagonia_2025/personas/alta-productos-personas-humanas.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:11	44734/44734	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:11%20GMT	https://www.bancopatagonia.com.ar/personas/boton-de-arrepentimiento.php	/home/pablo/websites/bancopatagonia_2025/personas/boton-de-arrepentimiento.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:14	35701/35701	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20Jul%202019%2021:35:25%20GMT	https://www.bancopatagonia.com.ar/lib/js/mdetect.js	/home/pablo/websites/bancopatagonia_2025/lib/js/mdetect.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:14	129591/129591	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:14%20GMT	https://bancopatagonia.hiringroom.com/jobs	/home/pablo/websites/bancopatagonia_2025/jobs.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:16	1183017/1183017	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:15%20GMT	https://play.google.com/store/apps/details?id=ar.com.bcopatagonia.android	/home/pablo/websites/bancopatagonia_2025/store/apps/detailsd77a.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:18	39558/39558	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:17%20GMT	https://www.bancopatagonia.com.ar/registro-nacional-base-datos.php	/home/pablo/websites/bancopatagonia_2025/registro-nacional-base-datos.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:18	636991/636991	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:16%20GMT	https://apps.apple.com/ar/app/patagonia-m%c3%b3vil/id1178757002	/home/pablo/websites/bancopatagonia_2025/ar/app/patagonia-m%c3%b3vil/id1178757002.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:18	39871/39871	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:18%20GMT	https://www.bancopatagonia.com.ar/codigo-practicas-bancarias.php	/home/pablo/websites/bancopatagonia_2025/codigo-practicas-bancarias.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:19	39157/39157	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:19%20GMT	https://www.bancopatagonia.com.ar/defensa-ley-consumidor.php	/home/pablo/websites/bancopatagonia_2025/defensa-ley-consumidor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:20	2/2	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Oct%202025%2003:45:20%20GMT	https://www.argentina.gob.ar/produccion/defensadelconsumidor/formulario	/home/pablo/websites/bancopatagonia_2025/produccion/defensadelconsumidor/formulario.ea.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:22	39214/39214	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:22%20GMT	https://www.bancopatagonia.com.ar/persona-expuesta-politicamente.php	/home/pablo/websites/bancopatagonia_2025/persona-expuesta-politicamente.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:22	3013/3013	---MCZ	200	added ('OK')	text/html	etag:W/%2268dc2da4-bc5%22	https://autogestion.produccion.gob.ar/consumidores	/home/pablo/websites/bancopatagonia_2025/consumidores.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:23	40005/40005	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:23%20GMT	https://www.bancopatagonia.com.ar/agencia-acceso-informacion-publica.php	/home/pablo/websites/bancopatagonia_2025/agencia-acceso-informacion-publica.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:24	39753/39753	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:24%20GMT	https://www.bancopatagonia.com.ar/cnv-advertencia-publico-inversor.php	/home/pablo/websites/bancopatagonia_2025/cnv-advertencia-publico-inversor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:25	126421/126421	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Sep%202025%2019:31:05%20GMT	https://www.bancopatagonia.com.ar/docs/Idoneos.pdf	/home/pablo/websites/bancopatagonia_2025/docs/Idoneos.pdf	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:26	40628/40628	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:26%20GMT	https://www.bancopatagonia.com.ar/codigo-proteccion-inversor.php	/home/pablo/websites/bancopatagonia_2025/codigo-proteccion-inversor.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:27	57829/57829	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:27%20GMT	https://www.bancopatagonia.com.ar/clausulas-legales.php	/home/pablo/websites/bancopatagonia_2025/clausulas-legales.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:28	39179/39179	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:28%20GMT	https://www.bancopatagonia.com.ar/resolucion-022021.php	/home/pablo/websites/bancopatagonia_2025/resolucion-022021.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:29	674/674	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2020:34:27%20GMT	https://www.bancopatagonia.com.ar/assets/images/layout/icon-facebook.svg	/home/pablo/websites/bancopatagonia_2025/assets/images/layout/icon-facebook.svg	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:31	855/855	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2020:00:24%20GMT	https://www.bancopatagonia.com.ar/assets/images/layout/icon-twitter.svg	/home/pablo/websites/bancopatagonia_2025/assets/images/layout/icon-twitter.svg	(from https://www.bancopatagonia.com.ar/personas/index.php)
